DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P388;P6440;P6450;P6460;P6460S1;P6400;P6410;P6422;P6424S1;P6424S2;P6424S3;P6426;P6430S1;P6480;P6480S1;P9440;P6500;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P6765;P6765S1;P6772;P6772S1;P6773S1;P6775;P6750;P6760;P550;P6780;P6780S1;P1879;P1805;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P3148;P6870;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6980S1;P6980S2;P6980S3;P6980S4;P6980S5;P6980S6;P6980S7;P6980S7A1;P6980S8;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P1880;P7040;P390;P7045;P7050;P7050S1;P7070;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P1881;P1882;P7240;P7240S1;P6980;P7140;OFICIO;RAMA2D_R4;OCI;MES;P6430;RAMA4D_R4;INGLABO;DPTO;fex_c_2011;RAMA4DP8_R4
6,000,574;1;1;1;60;;1;15;2;;;;;;;;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;2;200,000;1;;3;;1;1;8;30;1;;20;2;;;1;8;;2;;2;;;;;;;;;;;;1;2;2;1;14;150;1;;2;2;;;;;;;;1;18;1;1;2;;;;;;;;;;;;;1;2;2;2;2;1;3;15;9;;1;;61;01;1;11;4;0161;200000;15;3316.3824969;
6,000,575;1;2;1;60;;1;15;2;;;;;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;2;250,000;1;;1;;3;2;12;40;;.;40;;;;1;2;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;2;2;1;2;2;1;8;30;8;;1;;95;41;1;11;4;4111;250000;15;3232.420421;
6,000,576;1;1;1;60;;1;15;2;;;;;;;;;;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;2;900,000;1;;3;;1;1;12;48;;.;48;;;;1;1;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;1;2;1;2;2;2;2;2;2;2;;1;1;2;2;1;2;1;1;14;;9;;1;1;41;47;1;11;4;4771;900000;15;4065.9472413;
6,000,577;1;1;1;60;;1;15;2;;;;;;;;;;62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;1;3;7;;1;1;2,021;1;1,500,000;1;;3;;3;2;12;50;;.;50;;;;2;7;;1;;2;;;;;;1;;;;;;;2;2;1;0;36;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;2;2;;1;;41;47;1;11;4;4711;1500000;15;3561.26495;
6,000,577;1;2;1;60;;1;15;2;;;;;;;;;;72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;;;;;;;;;.;;;12;25;2;;25;;;;2;7;;1;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;2;5;;1;;45;47;1;11;6;4711;;15;3561.26495;
6,000,578;1;1;1;60;;1;15;1;2;1;;1;;1;1;1;1;12;;5;;2;2,000,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;1,000,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;60;;.;60;;;;9;7;;1;;1;2;1;1;1;;;;;;;;;1;1;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;5;5;;1;;07;86;1;11;2;8621;2000000;15;3701.6634127;
6,000,600;1;1;1;60;;1;15;1;2;1;;1;;1;1;1;1;23;;1;;2;3,082,750;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;1,600,000;1;1,600,000;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;50;;.;42;2;;;8;7;;1;;1;1;1;10;1;;;;;;;;;1;1;1;0;48;2;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;5;2;;1;;32;84;1;11;2;8412;3082750;15;3701.6634127;
6,000,601;1;1;1;60;;1;15;1;2;1;;1;;1;1;1;1;420;;2;;2;2,800,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;1,400,000;1;1,400,000;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;40;;.;32;2;;;9;7;;1;;1;3;1;35;1;;;;;;;;;1;1;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;1;1;1;3;5;2;;1;;13;85;1;11;2;8530;2800000;15;3034.5122609;
6,000,602;1;1;1;60;;1;15;1;2;2;12;1;;1;1;1;1;9;;2;;2;2,600,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;1,000,000;1;1,200,000;1;1,300,000;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;10;32;2;;32;;;;7;7;;1;;1;1;1;1;1;;;;;;;;;1;1;1;0;1;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;2;8;;1;;06;86;1;11;2;8621;2600000;15;3710.2274029;
6,000,607;1;1;1;60;;1;15;2;;;;;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;2;1,600,000;1;;3;;8;2;12;50;;.;50;;;;1;4;;2;;2;;;;;;;;;;;;1;2;2;1;2;60;1;;2;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;2;5;;1;;98;49;1;11;4;4923;1600000;15;4109.6303137;
6,000,655;1;1;1;60;05;1;5;1;2;1;;1;;1;1;2;1;120;;1;;2;908,526;2;;;2;;2;;2;;2;;2;;;1;106,454;2;1;70,000;2;2;;;2;;;2;;;1;908,526;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;7;;1;;1;2;1;15;1;;;;;;;;;1;1;1;0;36;3;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;30;3;;1;;97;14;1;11;1;1410;908526;05;971.77239807;
6,000,655;1;3;1;60;05;1;5;2;;;;;;;;;;600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;7;;2;;;2;600,000;1;;3;;1;2;12;50;;.;20;6;;1;1;3;;2;;2;;;;;;;;;;;;1;2;2;1;0;120;4;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;2;35;3;;1;;45;47;1;11;4;4781;600000;05;971.77239807;
6,000,655;1;4;1;60;05;1;5;1;1;;;1;;1;2;2;2;3;;1;;2;908,526;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;8;48;;.;40;2;;;4;7;;3;;2;;;;;;;;;;;;1;2;2;1;4;6;1;;5;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;20;3;;1;;45;47;1;11;1;4771;908526;05;971.77239807;
6,000,656;1;3;1;60;05;1;5;1;2;1;;1;;1;1;2;1;36;;2;;2;3,000,000;2;;;2;;2;;2;;2;;2;;;1;106,000;1;2;;;2;;;2;;;2;;;1;1,500,000;2;;1;1,500,000;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;54;;.;46;2;;;9;7;;1;;1;2;1;20;1;;;;;;;;;1;2;1;2;180;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;20;1;;1;;03;62;1;11;1;6201;3000000;05;1021.2852528;
6,000,657;1;1;1;60;05;1;5;1;2;1;;1;;1;1;2;1;24;;3;;1;1,200,000;2;;;2;;2;;2;;2;;2;;;1;106,000;1;2;;;2;;;2;;;2;;;1;1,200,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;54;;.;46;2;;;9;7;;1;;1;1;2;2;1;;;;;;;;;1;2;1;0;24;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;10;1;;1;;33;82;1;11;1;8299;1200000;05;1130.0475499;
6,000,657;1;2;1;60;05;1;5;1;1;;;1;;1;1;2;1;2;;1;;2;960,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;55;;.;55;;;;2;7;;3;;2;;;;;;;;;;;;1;1;2;1;0;12;1;;1;2;;;;;;;;2;;;;1;1;1;1;2;2;2;1;1;2;;2;1;2;2;2;2;1;1;2;20;8;;1;1;45;10;1;11;1;1081;960000;05;1130.0475499;
6,000,659;1;1;1;60;05;1;5;2;;;;;;;;;;170;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;4;;;;;2;250,000;1;;3;;1;1;12;20;1;;20;;;;1;3;;2;;2;;;;;;;;;;;;1;2;2;1;0;36;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;1;3;10;8;;1;;45;92;1;11;4;9200;250000;05;871.94450378;
6,000,659;1;4;1;60;05;1;5;1;2;2;3;1;;1;2;2;2;1;;3;;1;1,200,000;2;;;2;;2;;2;;2;;2;;;1;106,000;1;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;1;50;;.;42;2;;;2;7;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;1;3;15;8;;1;;13;94;1;11;1;9499;1200000;05;871.94450378;
6,000,660;1;2;1;60;05;1;5;1;2;2;12;2;1;1;1;2;1;60;;1;;2;908,526;2;;;2;;2;;2;;2;;2;;;1;106,454;1;1;72,000;2;2;;;2;;;2;;;1;893,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;40;2;;;9;6;;1;;1;1;1;10;1;;;;;;;;;1;1;1;3;12;1;;1;2;;;;;;;;2;;;;1;1;1;1;2;2;2;1;1;2;;2;1;1;1;2;2;1;1;2;30;3;;1;1;44;61;1;11;1;6110;908526;05;1138.3350993;7810
6,000,662;1;2;1;60;05;1;5;2;;;;;;;;;;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;3;500,000;1;;1;;3;1;12;24;2;;24;;;;3;2;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;2;20;8;;1;;17;90;1;11;4;9007;500000;05;1526.3683925;
6,000,663;1;1;1;60;05;1;5;2;;;;;;;;;;96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;5;;;;;2;350,000;1;;3;;1;1;12;14;1;;14;;;;1;1;;2;;2;;;;;;;;;;;;1;2;2;1;0;60;4;;3;2;;;;;;;;1;30;1;1;1;1;1;2;1;2;2;2;2;2;;1;1;1;2;1;2;2;1;14;;8;;1;1;45;47;1;11;4;4792;350000;05;1189.5934516;
6,000,664;1;2;1;60;05;1;5;1;2;1;;1;;1;1;1;1;36;;5;;2;2,000,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;2,000,000;1;1,000,000;1;1,000,000;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;40;;.;32;2;;;9;7;;1;;1;3;1;36;1;;;;;;;;;1;1;1;0;2;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;2;180;3;;1;;13;85;1;11;2;8530;2000000;05;1129.3258068;
6,000,665;1;1;1;60;05;1;5;1;1;;;1;;1;2;2;2;12;;2;;2;700,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;700,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;24;1;;24;;;;2;7;;2;;2;;;;;;;;;;;;1;2;2;1;2;12;1;;1;2;;;;;;;;1;24;2;1;2;;;;;;;;;;;;;1;1;2;2;1;1;3;15;8;;1;;03;74;1;11;1;7410;700000;05;1080.9382469;
6,000,665;1;2;1;60;05;1;5;1;1;;;1;;1;2;2;2;24;;2;;2;500,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;500,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;24;1;;24;;;;4;7;;11;;2;;;;;;;;;;;;1;2;2;1;2;12;1;;1;2;;;;;;;;1;24;2;1;1;1;1;2;2;2;2;1;1;2;;2;1;2;2;2;2;2;1;3;15;8;;1;1;56;14;1;11;1;1410;500000;05;1080.9382469;
6,000,665;1;4;1;60;05;1;5;1;1;;;1;;2;2;2;2;50;;2;;2;500,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;500,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;24;1;;24;;;;2;7;;11;;2;;;;;;;;;;;;1;2;2;1;2;3;1;;1;2;;;;;;;;1;24;2;1;1;1;1;2;1;2;2;1;1;2;;2;1;2;2;2;2;2;1;3;15;8;;1;1;79;14;1;11;1;1410;500000;05;1080.9382469;
6,000,665;1;6;1;60;05;1;5;1;1;;;1;;1;1;2;1;12;;3;;2;908,000;2;;;2;;2;;2;;2;;2;;;1;106,000;1;2;;;2;;;2;;;2;;;1;908,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;54;;.;46;2;;;3;7;;1;;2;;;;;;;;;;;;1;1;2;1;0;3;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;30;8;;1;;45;56;1;11;1;5619;908000;05;1080.9382469;
6,000,666;1;3;1;60;05;1;5;1;2;1;;1;;1;1;2;1;34;;2;;1;1,100,000;2;;;2;;2;;2;;2;;2;;;1;106,000;2;1;38,400;2;2;;;2;;;2;;;1;1,100,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;7;;1;;1;1;1;10;1;;;;;;;;;1;1;1;8;120;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;2;2;2;2;11;15;5;;1;;13;82;1;11;1;8220;1100000;05;1062.7729819;
6,000,667;1;1;1;60;05;1;5;2;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;3;720,000;1;;3;;1;1;12;50;;.;40;2;;;1;2;;2;;2;;;;;;;;;;;;1;2;2;1;0;10;4;;3;2;;;;;;;;1;10;1;1;1;1;1;2;1;2;2;2;2;2;;1;1;1;2;2;2;2;1;2;60;8;;1;1;95;41;1;11;4;4111;720000;05;1023.2182845;
6,000,667;1;2;1;60;05;1;5;1;1;;;1;;1;2;2;2;1;;1;;2;200,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;1;48;;.;48;;;;2;7;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;1;1;1;2;1;2;2;2;2;2;;2;1;2;2;1;2;2;1;3;5;5;;1;1;79;14;1;11;1;1410;200000;05;1023.2182845;
6,000,667;1;3;1;60;05;1;5;1;2;2;6;1;;1;2;2;2;6;;2;;1;681,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;6;48;;.;40;2;;;9;7;;2;;2;;;;;;;;;;;;1;1;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;4;40;5;;1;;03;86;1;11;1;8610;681000;05;1023.2182845;
6,000,668;1;1;1;60;05;1;5;2;;;;;;;;;;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;3;500,000;1;;3;;1;2;12;40;;.;40;;;;1;1;;2;;2;;;;;;;;;;;;1;2;2;1;0;120;3;;11;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;3;;1;;54;88;1;11;4;8891;500000;05;1320.1705522;
6,000,668;1;2;1;60;05;1;5;1;2;1;;2;4;1;1;2;1;18;;5;;1;1,380,000;2;;;2;;2;;2;;2;;2;;;1;106,454;2;1;35,000;2;2;;;2;;;2;;;1;1,380,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;40;2;;;9;7;;1;;1;1;1;7;1;;1;;;;;;;1;1;1;3;6;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;35;2;;1;;38;84;1;11;1;8430;1380000;05;1320.1705522;8220
6,000,668;1;4;1;60;05;1;5;1;2;1;;1;;1;1;2;1;6;;1;;2;1,190,000;2;;;2;;2;;2;;2;;2;;;1;106,454;2;1;35,000;2;2;;;2;;;2;;;1;908,526;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;40;2;;;9;7;;1;;1;2;1;12;1;;;;;;;;;1;1;1;0;6;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;40;3;;1;;45;47;1;11;1;4771;1190000;05;1320.1705522;
6,000,668;1;5;1;60;05;1;5;1;1;;;1;;1;2;2;2;14;;1;;2;908,526;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;40;;.;40;;;;4;7;;3;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;25;3;;1;;45;56;1;11;1;5619;908526;05;1320.1705522;
6,000,668;1;6;1;60;05;1;5;1;1;;;1;;1;2;2;2;20;;1;;2;500,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;40;;.;40;;;;3;7;;3;;;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;10;3;;1;;99;45;1;11;1;4520;500000;05;1320.1705522;
6,000,668;2;1;2;60;05;1;5;2;;;;;;;;;;600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;7;;2;;;2;500,000;1;;3;;6;2;12;40;;.;40;;;;1;6;;2;;2;;;;;;;;;;;;1;2;2;1;0;120;3;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;10;3;;1;;45;47;1;11;4;4781;500000;05;1320.1705522;
6,000,670;1;1;1;60;05;1;5;2;;;;;;;;;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;6;;;;;2;100,000;1;;3;;11;2;12;66;;.;66;;;;1;1;;1;;3;;;;;;;;;;;;;2;2;1;6;36;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;14;;3;;;;54;88;1;11;4;8891;100000;05;1130.6677527;
6,000,671;1;1;1;60;05;1;5;1;2;1;;1;;1;1;1;1;18;;3;;1;7,000,000;2;;;2;;2;;2;;1;315,000;2;;;2;;;2;;;2;;;2;;;2;;;1;6,800,000;1;6,800,000;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;40;2;;;9;1;;6;;1;1;1;8;1;;;;;;;;;1;1;1;0;66;1;;8;2;;;;;;;;1;20;2;1;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;2;;1;;08;46;1;11;1;4663;7000000;05;1179.6408463;
6,000,672;1;1;1;60;05;1;5;2;;;;;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;7;;1;1;2,021;1;2,000,000;1;;3;;3;2;12;25;2;;20;2;;;1;5;;6;;2;;;;;;1;;;;;;;2;2;1;0;36;1;;10;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;30;8;;1;;41;47;1;11;4;4729;2000000;05;1179.6408463;
6,000,673;1;1;1;60;05;1;5;2;;;;;;;;;;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;0;0;3;7;;1;2;;2;;1;;3;;6;2;12;60;;.;52;2;;;2;7;;3;;2;;;;;;;;;;;;1;2;2;1;0;120;1;;10;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;2;8;;1;;83;25;1;11;5;2511;;05;1071.7822744;
6,000,673;1;2;1;60;05;1;5;1;2;1;;2;1;1;1;2;1;4;;2;;2;908,526;2;;;2;;2;;2;;2;;2;;;1;106,000;1;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;4;48;;.;40;2;;;9;7;;1;;1;2;1;12;1;;;;;;;;;1;1;1;9;12;1;;2;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;60;3;;1;;55;86;1;11;1;8621;908526;05;1071.7822744;7810
6,000,673;1;3;1;60;05;1;5;1;1;;;1;;1;2;2;2;24;;1;;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;30;2;;30;;;;2;7;;2;;2;;;;;;;;;;;;1;2;2;1;12;18;1;;7;2;;;;;;;;2;;;;1;2;1;2;2;2;2;2;2;2;;2;1;1;2;1;2;2;1;3;2;8;;1;1;99;25;1;11;1;2511;;05;1071.7822744;
6,000,673;1;4;1;60;05;1;5;1;2;2;6;1;;1;1;2;1;11;;2;;2;1,600,000;1;81,000;2;2;;2;;2;;2;;2;;;1;106,000;1;1;38,000;2;2;;;2;;;2;;;1;1,600,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;43;;.;35;2;;;4;7;;1;;1;1;1;3;1;;;;;;;;;1;1;1;0;6;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;35;3;;1;;39;64;1;11;1;6412;1600000;05;1071.7822744;
6,000,674;1;1;1;60;05;1;5;2;;;;;;;;;;84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;30;30;0;0;2;7;;1;1;2,021;1;7,000,000;1;;3;;8;2;12;48;;.;40;2;;;7;7;;6;;1;1;2;12;1;1;1;1;;;;;;1;1;1;0;18;1;;10;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;20;2;;1;;41;10;1;11;5;1011;7000000;05;1179.6408463;
6,000,675;1;1;1;60;05;1;5;2;;;;;;;;;;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;0;0;3;7;;1;1;2,021;2;3,000,000;1;;3;;3;2;12;48;;.;40;2;;;2;7;;3;;2;;;;;;;;;;;;1;2;2;1;0;24;1;;2;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;20;8;;1;;41;45;1;11;5;4512;3000000;05;1468.9715401;
6,000,675;1;2;1;60;05;1;5;1;1;;;1;;1;2;2;2;60;;1;;2;1,000,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;40;2;;;2;7;;1;;2;;;;;;;;;;;;1;2;2;1;12;24;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;20;3;;1;;11;45;1;11;1;4512;1000000;05;1468.9715401;
6,000,675;1;3;1;60;05;1;5;1;1;;;1;;1;1;2;1;24;;1;;2;908,526;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;40;;.;32;2;;;5;7;;3;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;1;1;1;2;2;2;2;2;2;2;;2;1;1;2;1;2;2;1;8;28;3;;1;1;97;10;1;11;1;1030;908526;05;1468.9715401;
6,000,676;1;1;1;60;05;1;5;1;2;1;;1;;1;1;2;1;24;;3;;1;908,526;2;;;2;;2;;2;;2;;2;;;1;106,000;1;1;38,000;2;2;;;2;;;2;;;1;908,526;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;42;;.;42;;;;4;5;;1;;1;2;1;4;1;;;;;;;;;1;1;1;1;12;1;;1;2;;;;;;;;1;5;2;1;1;1;1;2;2;2;2;2;2;2;;2;1;2;1;2;2;1;1;11;35;8;;1;1;45;68;1;11;1;6820;908526;05;1197.4774493;
6,000,677;1;1;1;60;05;1;5;2;;;;;;;;;;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;;;;;3;900,000;1;;3;;1;1;11;6;2;;6;;;;1;1;;3;;2;;;;;;1;;;;;;;2;2;1;18;12;1;;2;2;;;;;;;;1;40;1;1;1;1;1;2;1;2;2;2;2;1;TENER PRESTACIONES SOCIALES;1;1;2;2;2;2;1;1;14;;3;;1;1;59;96;1;11;4;9609;900000;05;1138.1531173;
6,000,678;1;1;1;60;05;1;5;2;;;;;;;;;;72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3;3;0;0;3;7;;1;1;2,021;1;4,000,000;1;;3;;8;2;12;48;;.;40;2;;;3;7;;1;;1;1;2;15;;;1;1;;;;;;1;1;1;0;109;1;;10;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;3;2;;1;;41;14;1;11;5;1410;4000000;05;1138.1531173;
